area,auv_count,method,regular_latency,priority_latency,regular_std,priority_std,transmitted_data,priority_objects,regular_objects,travelled_distance,w1,w2,w3,regular_latency_normalized,priority_latency_normalized,regular_std_normalized,priority_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
30000,5,owa,571.1111111111111,348.69565217391306,367.886633575343,250.1458546860227,1230.0,23.0,18.0,1328.8948232257924,0.4,0.4,0.2,0.9421131449786887,0.7403396567365953,0.820463388145053,0.48075773293224056,0.14057223208506817,0.8214285714285714,0.6206896551724138,0.7192982456140351,0.18707492588630975,0.09091113567394987,0.868860903031432,1.1013913967547166
30000,5,owa,404.0,288.42105263157896,246.90410357796074,166.89694617719897,930.0,19.0,12.0,1507.804319894461,0.6,0.2,0.2,0.5302785662083382,0.5405687269693388,0.3858435639491203,0.19738340034768187,0.25332543656853723,0.6785714285714286,0.41379310344827586,0.543859649122807,0.21948536670301555,0.11824083950524293,0.7762152318936907,1.0548210183493276
30000,5,owa,576.5,354.4347826086956,371.8251091100571,251.59488108807642,1230.0,23.0,18.0,1299.5087131407681,0.6,0.4,0.0,0.9553937148393018,0.7593611256757098,0.8346120387356338,0.48569013261092053,0.122052376285984,0.8214285714285714,0.6206896551724138,0.7192982456140351,0.18363689993422286,0.08880332156469066,0.8851020089326218,1.11314056964919
30000,5,owa,400.6666666666667,279.7368421052632,244.14464167907937,161.12860360775426,930.0,19.0,12.0,1480.966423184413,0.8,0.2,0.0,0.5220637807275467,0.5117862410746259,0.3759304232221645,0.17774830536547873,0.23641152807290064,0.6785714285714286,0.41379310344827586,0.543859649122807,0.22673556608727902,0.1197777365886445,0.7894557238816652,1.0760801582632664
30000,5,owa,573.0588235294117,396.69565217391306,393.01565976883086,250.92473242762165,1200.0,23.0,17.0,1432.083129770595,1.0,0.0,0.0,0.9469131568870727,0.8994283060455539,0.910737355358873,0.4834089864338668,0.20560406351264238,0.8214285714285714,0.5862068965517241,0.7017543859649122,0.1647405431378464,0.07912452975044183,0.8141553662914163,1.0184581743044836
30000,6,owa,344.9166666666667,241.11764705882354,284.769271303608,225.70857381614383,870.0,17.0,12.0,1170.6831894781924,0.4,0.4,0.2,0.3846714935613078,0.38378883321343193,0.5218710758587025,0.3975746824788002,0.04086333443698224,0.6071428571428571,0.41379310344827586,0.5087719298245614,0.1906586984955408,0.11905152628456453,0.9599603145002452,1.2101447761380681
30000,6,owa,377.6923076923077,189.7058823529412,293.380976608739,147.7171133898686,900.0,17.0,13.0,1193.2661259996696,0.6,0.2,0.2,0.4654449515676294,0.21339241226241495,0.5528079214166869,0.13209639043310611,0.05509566143390482,0.6071428571428571,0.4482758620689655,0.5263157894736842,0.25164662884409794,0.11895800592785649,0.9463946101576177,1.257520241965644
30000,6,owa,323.5,305.11764705882354,258.0442174934718,295.1935556446273,870.0,17.0,12.0,1105.8438917410197,0.6,0.4,0.0,0.33189149684722197,0.5959070322920436,0.4258635102305119,0.6340974273771274,0.0,0.6071428571428571,0.41379310344827586,0.5087719298245614,0.13732396314809034,0.132055397293417,1.0,1.2033516617947988
30000,6,owa,321.90909090909093,264.2352941176471,205.90602446040987,265.7521235596634,840.0,17.0,11.0,1301.9654268433185,0.8,0.2,0.0,0.32797080377684423,0.46040873416737904,0.23856132461401588,0.5338805438545527,0.12360065822528205,0.6071428571428571,0.3793103448275862,0.49122807017543857,0.1639684594383479,0.13732453201041173,0.8837326818035297,1.1163634072470834
30000,6,owa,433.42857142857144,242.41176470588235,312.1522592694677,212.55530422208048,930.0,17.0,14.0,1155.7912239223247,1.0,0.0,0.0,0.602803386595898,0.38807798797421267,0.6202422160219874,0.35280173518991886,0.03147804819591048,0.6071428571428571,0.4827586206896552,0.543859649122807,0.19599288008222174,0.10977975700912955,0.9690122277868515,1.219894986373638
40000,3,owa,420.975,226.025,343.664004627955,182.00091398756132,2400.0,40.0,40.0,3196.6374067126044,0.4,0.4,0.2,0.27123854645211076,0.07929866759502485,0.44843807106510375,0.023089897865775297,0.7502221420041439,1.0,1.0,1.0,0.4744251973449184,0.32746419793412485,0.47226163194238796,1.1104189282543688
