area,auv_count,method,regular_latency,priority_latency,regular_std,priority_std,transmitted_data,priority_objects,regular_objects,travelled_distance,w1,w2,w3,regular_latency_normalized,priority_latency_normalized,regular_std_normalized,priority_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility,area,auv_count,w1,w2,w3
45000,4,owa,425.121212121212,308.948717948718,271.499972096656,292.594649438249,2160,39,33,2399.31757255472,0.6462,0.2543,0.0995,0.151277044302277,0.348198231605947,0.050677790624203,0.388678648343861,0.313442339937796,0.951219512195122,0.785714285714286,0.867469879518072,0.307897829037254,0.353321725374741,0.730926523057364,1.39214607746936,45000,4,0.6462,0.2543,0.0995
45000,5,owa,727.56,273.057142857143,575.834472743687,329.750346104902,1800,35,25,2156.47319311058,0.4,0.4,0.2,1,0.231184140836551,1,0.520724472947916,0.175440625448306,0.853658536585366,0.595238095238095,0.72289156626506,0.273516946360389,0.070954120251261,0.83908721612175,1.1835582827334,45000,5,0.4,0.4,0.2
45000,5,owa,559.3,211.655172413793,460.722906476034,279.580332930584,1770,29,30,2349.81187050441,0.6,0.2,0.2,0.527818089976828,0.031000790717586,0.640928103183877,0.342427701407501,0.28530962475787,0.707317073170732,0.714285714285714,0.710843373493976,0.288382250914164,0.169344064658066,0.751781448131114,1.20950776370334,45000,5,0.6,0.2,0.2
45000,5,owa,593.5,218.551724137931,452.349545275676,183.226360043467,1710,29,28,2522.29673521243,0.6,0.4,0,0.623792304423473,0.053485001215039,0.61480875839147,0,0.383327981648311,0.707317073170732,0.666666666666667,0.686746987951807,0.344203076908151,0.149786389908803,0.681589313835409,1.17557878065236,45000,5,0.6,0.4,0
45000,5,owa,498.36,323.529411764706,324.794406766291,343.925840781438,1770,34,25,2116.64521023907,0.8,0.2,0,0.356804387392661,0.395734363004796,0.216921152321438,0.571102074544972,0.152807489225404,0.829268292682927,0.595238095238095,0.710843373493976,0.228472964637149,0.214510488797168,0.858294936931178,1.3012783903655,45000,5,0.8,0.2,0
45000,5,owa,512.2,324.264705882353,333.997380229247,348.498189971694,1770,34,25,2126.18181331551,1,0,0,0.395643075344168,0.39813157662401,0.245628338270142,0.587351524114489,0.158226875821732,0.829268292682927,0.595238095238095,0.710843373493976,0.225399411304283,0.20533285189581,0.853656086070851,1.28438834927094,45000,5,1,0,0
45000,5,owa,632.740740740741,381.151515151515,458.980776586943,403.774312055333,1800,33,27,1847.74681261673,0.7012,0.2018,0.097,0.73391216602865,0.583594550773773,0.635493811009263,0.783794647949102,0,0.804878048780488,0.642857142857143,0.72289156626506,0.163424039255797,0.130317323612926,1,1.29374136286872,45000,5,0.7012,0.2018,0.097
45000,6,owa,485.95652173913,368.066666666667,472.54941812383,392.05699210379,1590,30,23,2006.77984864791,0.4,0.4,0.2,0.32199695808,0.540935190062984,0.67781899180421,0.742153034039068,0.090374056352496,0.731707317073171,0.547619047619048,0.63855421686747,0.158798779072985,0.14729726226743,0.913589387435445,1.21968542877586,45000,6,0.4,0.4,0.2
45000,6,owa,398.833333333333,499.096774193548,332.681159104612,461.727217798468,1650,31,24,1963.1105307462,0.6,0.2,0.2,0.077506327456216,0.968120925338037,0.241522599540526,0.989750663138597,0.065557996146298,0.75609756097561,0.571428571428571,0.662650602409639,0.093527434884981,0.240521385140558,0.936544729199409,1.27059354922495,45000,6,0.6,0.2,0.2
45000,6,owa,632.727272727273,500.8125,531.14612659061,435.214328919412,1620,32,22,1982.46083258598,0.6,0.4,0,0.733874371232956,0.973714552665322,0.860601938284371,0.895527795886784,0.076554235119962,0.780487804878049,0.523809523809524,0.650602409638554,0.10429612757902,0.088395498855134,0.926302674789773,1.11899430122393,45000,6,0.6,0.4,0
45000,6,owa,488.8,351.653846153846,390.931899440299,283.136284118824,1530,26,25,2130.18987704826,0.8,0.2,0,0.329976507564885,0.487425939929245,0.423226354440748,0.355065023514943,0.160504547094871,0.634146341463415,0.595238095238095,0.614457831325301,0.190884655194877,0.190549889345861,0.851713950739009,1.23314849527975,45000,6,0.8,0.2,0
45000,6,owa,413.5,508.875,338.747693719086,462.394172722518,1680,32,24,1897.6438172519,1,0,0,0.118664859967447,1,0.260446172225263,0.992120921828942,0.02835508156831,0.780487804878049,0.571428571428571,0.674698795180723,0.093684027226402,0.23219504181222,0.972043150908484,1.29792221994711,45000,6,1,0,0
45000,6,owa,402,503.516129032258,336.573914616091,464.611226078158,1650,31,24,1934.24668323876,0.6163,0.2813,0.1024,0.086392828793868,0.982528952484227,0.253665420202857,1,0.049155473461166,0.75609756097561,0.571428571428571,0.662650602409639,0.091525237883258,0.237597330146437,0.952033102310077,1.28115567033977,45000,6,0.6163,0.2813,0.1024
