area,auv_count,method,w1,w2,w3,regular_latency,priority_latency,transmitted_data,priority_objects,regular_objects,priority_std,regular_std,travelled_distance,regular_latency_normalized,priority_latency_normalized,priority_std_normalized,regular_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
50000,4,owa,6.0,4.0,0.0,483.4651162790698,328.7317073170732,2520.0,41.0,43.0,311.0358519841598,418.523615356763,3157.7919558677386,0.4273963898274326,0.8123760121085658,0.9978034854500033,1.0,0.3205824013492118,0.9534883720930233,0.9347826086956522,0.9655172413793104,0.1340761340102389,0.18088481053465133,0.7257262500225954,1.0406871945674856
50000,4,owa,8.0,2.0,0.0,544.7555555555556,270.7142857142857,2610.0,42.0,45.0,298.54494989534476,402.535552103253,3329.550083601644,1.0,0.07832361023350151,0.8226211208123841,0.8969965690815664,0.8205166447992145,0.9767441860465116,0.9782608695652174,1.0,0.2821388030044783,0.1276129381881429,0.44020416655258343,0.8499559077452046
50000,4,owa,10.0,0.0,0.0,535.0666666666667,264.5238095238095,2610.0,42.0,45.0,295.89461193218676,398.4534534239282,3391.213643264905,0.9094819221100428,0.0,0.7854506692170091,0.8706975632138136,1.0,0.9767441860465116,0.9782608695652174,1.0,0.3058638598340819,0.14114442981948747,0.36787944117144233,0.8148877308250116
50000,5,owa,4.0,4.0,2.0,603.0416666666666,508.6,1770.0,35.0,24.0,439.05782816229146,309.58716959801507,2449.9403444614645,0.4669757516241122,0.0,0.0,0.03764229275549777,0.16179015891515572,0.9459459459459459,1.0,1.0,0.47297297297297297,0.37645602654318144,0.850619680770358,1.7000486802865122
50000,5,owa,6.0,2.0,2.0,593.2608695652174,603.6764705882352,1710.0,34.0,23.0,644.1517194042162,298.0857438253912,2621.275992524756,0.3956035654932769,1.0,1.0,0.0,0.7108406681823675,0.918918918918919,0.9583333333333334,0.9661016949152542,0.10953782023654046,0.3856037086756018,0.4912310615065711,0.9863725904187133
50000,5,owa,6.0,4.0,0.0,676.0869565217391,518.060606060606,1680.0,33.0,23.0,578.1030368473437,353.6591724763828,2711.510498593506,1.0,0.0995052298646921,0.6779588014205512,0.18188277801928193,1.0,0.8918918918918919,0.9583333333333334,0.9491525423728814,0.28082705905145694,0.2249340934316391,0.36787944117144233,0.8736405936545384
50000,5,owa,8.0,2.0,0.0,639.1818181818181,517.7837837837837,1770.0,37.0,22.0,579.2488016165196,603.6310475434822,2399.452418013699,0.7306967545221055,0.09659365484397911,0.6835453391874142,1.0,0.0,1.0,0.9166666666666666,1.0,0.3142899304388283,0.1379569389928226,1.0,1.4522468694316508
50000,5,owa,10.0,0.0,0.0,539.047619047619,560.6571428571428,1680.0,35.0,21.0,636.2401480969431,313.9567607474755,2417.7295961133295,0.0,0.5475291892417427,0.9614246369827721,0.0519432526992056,0.05856979593565164,0.9459459459459459,0.875,0.9491525423728814,0.17130502900464434,0.426139967567244,0.9431124126891717,1.5405574092610599
50000,6,owa,4.0,4.0,2.0,528.6071428571429,471.8333333333333,1740.0,30.0,28.0,472.1309055272944,424.8627960914506,1846.9234220744252,0.0,1.0,1.0,0.0,0.0,0.8333333333333334,1.0,0.9354838709677419,0.09933576835176464,0.5,1.0,1.5993357683517646
50000,6,owa,6.0,2.0,2.0,544.9230769230769,241.86111111111111,1860.0,36.0,26.0,249.37615337681328,505.4906466455674,2202.8764242640796,0.1707741510175431,0.0,0.0,0.5626113524937615,1.0,1.0,0.9285714285714286,1.0,0.5,0.3012770819411819,0.36787944117144233,1.1691565231126242
50000,6,owa,6.0,4.0,0.0,565.6923076923077,246.22857142857143,1830.0,35.0,26.0,257.67296711761065,531.1374036334304,2159.172801390432,0.38815966738269436,0.018991251531413372,0.037246405119081345,0.7415713090950565,0.8772208055422952,0.9722222222222222,0.9285714285714286,0.9838709677419355,0.4724458376080838,0.22676712654168105,0.4159372774112774,1.1151502415610421
50000,6,owa,8.0,2.0,0.0,624.1481481481482,280.61764705882354,1830.0,34.0,27.0,280.05832884942424,568.1728274243338,2019.2417509176776,1.0,0.1685270315397569,0.1377397122907786,1.0,0.4841041592098721,0.9444444444444444,0.9642857142857143,0.9838709677419355,0.4004692313173701,0.11494567480704193,0.6162490105592631,1.131663916683675
50000,6,owa,10.0,0.0,0.0,596.6296296296297,277.94117647058823,1830.0,34.0,27.0,273.19955423634497,538.2923961042954,2105.5183691822563,0.7119716457378619,0.15688879731141156,0.10694901289215991,0.7914979779005731,0.7264862089013926,0.9444444444444444,0.9642857142857143,0.9838709677419355,0.41028605098068477,0.1754118756988749,0.4836052960970753,1.069303222776635
60000,3,owa,4.0,4.0,2.0,519.8474576271186,280.43333333333334,3570.0,60.0,59.0,276.92459762246034,390.51808265604797,4617.371929038643,0.0,0.06611903302915362,0.0,0.5467457619768471,0.35824725767390686,1.0,1.0,1.0,0.4834762610764611,0.366619746128418,0.6989002451917381,1.5489962523966172
60000,3,owa,6.0,2.0,2.0,536.3050847457627,277.05,3570.0,60.0,59.0,279.83944700791363,394.212976493378,4698.747776530284,0.2593972668358578,0.0,0.03868826147133697,0.6140935415952788,0.8577575374185167,1.0,1.0,1.0,0.4903291408657227,0.29452845689807333,0.42411207221354974,1.2089696699773458
60000,3,owa,6.0,4.0,0.0,583.2931034482758,305.45,3540.0,60.0,58.0,300.2803449998357,415.3849201420625,4721.920674889421,1.0,0.555009026018118,0.3099965527906239,1.0,1.0,1.0,0.9830508474576272,0.9915966386554622,0.29629459879435854,0.11718253351326811,0.36787944117144233,0.7813565734790691
60000,3,owa,8.0,2.0,0.0,542.4067796610169,280.28333333333336,3570.0,60.0,59.0,284.9817770960736,398.42782060130514,4559.009418021502,0.35556927101805064,0.06318764732835415,0.10694146591322505,0.6909185884312236,0.0,1.0,1.0,1.0,0.4575700131827988,0.2599000983124033,1.0,1.717470111495202
60000,3,owa,10.0,0.0,0.0,540.280701754386,328.22033898305085,3480.0,59.0,57.0,352.26655599949476,360.52202995824405,4692.974506171884,0.32205904538926594,1.0,1.0,0.0,0.8223194070560432,0.9833333333333333,0.9661016949152542,0.9747899159663865,0.11721620665508226,0.40593083755359916,0.43941129798731776,0.9625583421959991
60000,4,owa,4.0,4.0,2.0,1013.3157894736842,459.5652173913044,2520.0,46.0,38.0,417.34375131692707,732.9822867688737,3803.5608912158564,0.38095598932125563,0.3255118401578688,0.09942214954857412,0.1142947654973272,0.5908727488755136,0.9019607843137255,0.95,0.9767441860465116,0.35657819517153594,0.35972453610817606,0.5538437072716267,1.2701464385513388
60000,4,owa,6.0,2.0,2.0,970.05,446.19565217391306,2580.0,46.0,40.0,395.96170519467705,704.5926974009659,3670.3820756816235,0.0,0.08373674148988641,0.0,0.0,0.0,0.9019607843137255,1.0,1.0,0.43210960319329994,0.5,1.0,1.9321096031932998
60000,4,owa,6.0,4.0,0.0,1083.6216216216217,477.734693877551,2580.0,49.0,37.0,473.85826711467763,794.4041915294251,3814.0544970931505,1.0,0.6540884915880509,0.3622031111639515,0.36157562997302783,0.6374295959646008,0.9607843137254902,0.925,1.0,0.25532879696839544,0.1886855149284957,0.5286495220155039,0.972663833912395
60000,4,owa,8.0,2.0,0.0,974.7368421052631,441.5652173913044,2520.0,46.0,38.0,402.458536286599,733.8817448082021,3734.729055932556,0.04126772197440288,0.0,0.030208938317682288,0.11791592902834833,0.28548742493459,0.9019607843137255,0.95,0.9767441860465116,0.4441690907125058,0.4372735132505587,0.751647793139074,1.6330903971021384
60000,4,owa,10.0,0.0,0.0,1074.21875,496.8627450980392,2490.0,51.0,32.0,611.0249101176757,952.9819324142848,3895.775471785412,0.9172075604155012,1.0,1.0,1.0,1.0,1.0,0.8,0.9651162790697675,0.11920292202211755,0.10253862665723652,0.36787944117144233,0.5896209898507965
60000,5,owa,4.0,4.0,2.0,571.5833333333334,644.3095238095239,1980.0,42.0,24.0,666.9988294170164,473.890550257323,2747.181078742728,0.0,1.0,1.0,0.2750537119041481,0.08334186485101909,0.9767441860465116,0.8,0.9705882352941176,0.116430761044859,0.3453334714406711,0.9200365652876116,1.3818007977731417
60000,5,owa,6.0,2.0,2.0,729.0952380952381,406.4390243902439,1860.0,41.0,21.0,461.07055039226304,585.8183084166885,2808.6006419380333,0.45671068891481575,0.26080345371445063,0.4211878901562694,1.0,0.5225586734229558,0.9534883720930233,0.7,0.9117647058823529,0.3201976049297007,0.1322796526616483,0.593001308492387,1.045478566083736
60000,5,owa,6.0,4.0,0.0,752.96,370.25581395348837,2040.0,43.0,25.0,384.6444922029429,431.42375533420346,2735.5266501436154,0.525907311651283,0.14836200236310634,0.20637364416199902,0.0,0.0,1.0,0.8333333333333334,1.0,0.41223451214290713,0.3095599561654994,1.0,1.7217944683084065
60000,5,owa,8.0,2.0,0.0,916.4666666666667,329.8918918918919,2010.0,37.0,30.0,311.2214095555859,542.1043119709262,2843.2344592886493,1.0,0.022928744118335214,0.0,0.7168682730510049,0.770228209545018,0.8604651162790697,1.0,0.9852941176470589,0.42530042809878277,0.1522749897984035,0.46290741636542115,1.0404828342626073
60000,5,owa,10.0,0.0,0.0,908.3,322.5135135135135,2010.0,37.0,30.0,328.0005607737094,565.4261834806708,2875.365476883885,0.9763204948533318,0.0,0.04716193406725674,0.8679219925257128,1.0,0.8604651162790697,1.0,0.9852941176470589,0.42008913842299817,0.13655031323988182,0.36787944117144233,0.9245188928343223
60000,6,owa,4.0,4.0,2.0,958.0,638.1951219512196,2130.0,41.0,30.0,624.8714755656637,542.4742803374057,2436.644326755484,0.5521159229375928,1.0,0.5126839102337379,0.014831736289656644,0.11640522859936606,1.0,0.9090909090909091,0.9594594594594594,0.18054137835709197,0.329037667679163,0.890114450372656,1.399693496408911
60000,6,owa,6.0,2.0,2.0,1145.5862068965516,486.125,2070.0,40.0,29.0,546.0961776614173,635.5225362555367,2391.6633394343644,1.0,0.13224333859889634,0.104759299602764,0.6316170162782195,0.0,0.975609756097561,0.8787878787878788,0.9324324324324325,0.43026842449442637,0.1437775767108851,1.0,1.5740460012053115
60000,6,owa,6.0,4.0,0.0,726.7586206896551,602.0526315789474,2010.0,38.0,29.0,718.9782520248992,540.2367639135122,2778.0805808448135,0.0,0.7937603628000977,1.0,0.0,1.0,0.926829268292683,0.8787878787878788,0.9054054054054054,0.13217726340973715,0.4393939393939394,0.36787944117144233,0.9394506439751189
60000,6,owa,8.0,2.0,0.0,1123.0,462.95,2130.0,40.0,31.0,528.0376807650116,601.9064711398275,2505.2401576202624,0.9460727811625229,0.0,0.011246415348093933,0.4087875400035727,0.2939227498528143,0.975609756097561,0.9393939393939394,0.9594594594594594,0.4850618788266747,0.19264800133433513,0.7453340663857544,1.4230439465467641
60000,6,owa,10.0,0.0,0.0,990.6363636363636,473.7317073170732,2220.0,41.0,33.0,525.8658585794597,691.0968102490154,2538.2715540609333,0.6300390701016423,0.06152358021168969,0.0,1.0,0.37940391606606116,1.0,1.0,1.0,0.48462395469547387,0.1638250090814488,0.6842691695290413,1.332718133305964
