area,auv_count,method,a,b,regular_latency,priority_latency,priority_std,regular_std,transmitted_data,priority_objects,regular_objects,travelled_distance,regular_latency_normalized,priority_latency_normalized,priority_std_normalized,regular_std_normalized,travelled_distance_normalized,priority_objects_normalized,regular_objects_normalized,transmitted_data_normalized,priority,regular,distance,utility
50000,5,artm,0.0,10.0,536.7619047619048,445.78125,361.57930771288477,490.17087885368153,1590.0,32.0,21.0,2691.53042895972,0.23976608187134532,0.07107282482116122,0.08775622723153875,0.5928701230658617,1.0,0.9142857142857143,0.75,0.8412698412698413,0.42091520040369446,0.22731596040886332,0.36787944117144233,1.016110601984
50000,5,artm,2.5,7.5,474.96153846153845,590.96875,426.015862522709,459.0422621736897,1740.0,32.0,26.0,2691.156220565499,0.0,0.8198355098985195,0.31973875184765677,0.45612117438627653,0.9989110330777848,0.9142857142857143,0.9285714285714286,0.9206349206349206,0.22162151828756946,0.36019879210713407,0.36828026791816537,0.9501005783128689
50000,5,artm,5.0,5.0,560.4761904761905,625.9032258064516,614.9684195056258,582.8472028797615,1560.0,31.0,21.0,2347.8942848425795,0.33177008946018355,1.0,1.0,1.0,0.0,0.8857142857142857,0.75,0.8253968253968254,0.10557973093387554,0.15665004179608874,1.0,1.2622297727299643
50000,5,artm,7.5,2.5,637.2,526.5588235294117,612.1257145181303,355.213886641778,1620.0,34.0,20.0,2505.784379275467,0.6294344610006185,0.4876598784581207,0.9897657799724964,0.0,0.4594688222874047,0.9714285714285714,0.7142857142857143,0.8571428571428571,0.18050752835360204,0.2483134165104565,0.6316190583837811,1.0604400032478396
50000,5,artm,10.0,0.0,732.7142857142857,432.0,337.20372616739644,496.5118220324561,1890.0,35.0,28.0,2418.378805162642,1.0,0.0,0.0,0.6207260770341523,0.20511381450036104,1.0,1.0,1.0,0.5,0.1651047596341554,0.8145546030102915,1.4796593626444468
50000,6,artm,0.0,10.0,586.5757575757576,317.96666666666664,384.2044609528785,420.8514457548405,1890.0,30.0,33.0,2072.9476951149727,0.9117587949147984,0.9181491445772241,1.0,0.3165729387416486,1.0,0.8571428571428571,1.0,0.984375,0.10977265965637478,0.22647354473160855,0.36787944117144233,0.7041256455594257
50000,6,artm,2.5,7.5,424.44827586206895,300.75,322.23173388507325,299.31261562440227,1830.0,32.0,29.0,1963.1725923836202,0.0,0.49086529437527365,0.5817129048109229,0.0,0.4192811065869139,0.9142857142857143,0.8787878787878788,0.953125,0.23306339771267728,0.4393939393939394,0.6575193362700446,1.3299766733766614
50000,6,artm,5.0,5.0,591.2068965517242,280.9714285714286,341.6048186147853,512.0501077120107,1920.0,35.0,29.0,1893.8649134944428,0.9378030019004283,0.0,0.7124722197524286,0.5541186547412392,0.05263805558426215,1.0,0.8787878787878788,1.0,0.3290528003063393,0.16137486972924503,0.9487233354599828,1.4391510054955672
50000,6,artm,7.5,2.5,491.875,318.09375,236.0461080402889,641.350578479609,1920.0,32.0,32.0,1953.4172378532573,0.37918869827151563,0.9213031032972536,0.0,0.8909083866125018,0.36767451687058594,0.9142857142857143,0.9696969696969697,1.0,0.26029024223124736,0.21259697765787333,0.6923424908201192,1.16522971070924
50000,6,artm,10.0,0.0,602.2666666666667,321.2647058823529,269.6303090623574,683.2330815162283,1920.0,34.0,30.0,1883.9145777556146,1.0,1.0,0.2266777428464158,1.0,0.0,0.9714285714285714,0.9090909090909091,1.0,0.22028447227674966,0.10836629274737959,1.0,1.3286507650241293
60000,3,artm,0.0,10.0,612.2413793103449,397.1578947368421,403.8028067843478,525.0569997576981,3450.0,57.0,58.0,4882.640794013146,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.9829059829059829,0.11324277592101167,0.11920292202211755,0.36787944117144233,0.6003251391145715
60000,3,artm,2.5,7.5,468.1896551724138,348.6101694915254,296.832009668371,346.3511278323722,3510.0,59.0,58.0,4711.7835830208915,0.1661267842384679,0.4239473294239685,0.14986612924137538,0.08392253690438572,0.25843119686881244,0.9833333333333333,1.0,1.0,0.3543513996912084,0.4378113595371759,0.7722621632762632,1.5644249225046476
60000,3,artm,5.0,5.0,456.55172413793105,329.9655172413793,277.9746274876913,333.7208189444812,3480.0,58.0,58.0,4836.088239519285,0.09875821204947538,0.2027155072039523,0.0,0.019177371009848482,0.7979486969369008,0.9666666666666667,1.0,0.9914529914529915,0.4345108289743527,0.4705502305753928,0.4502516199975385,1.3553126795472838
60000,3,artm,7.5,2.5,439.49122807017545,316.7,348.443283812299,368.2570493364179,3510.0,60.0,57.0,4652.241119335854,0.0,0.04531087918369046,0.5600387506082287,0.1962161105961515,0.0,1.0,0.9827586206896551,1.0,0.35312073863772214,0.44332511986444123,1.0,1.7964458585021634
60000,3,artm,10.0,0.0,543.5689655172414,312.8813559322034,316.98548235797165,329.9797501532356,3510.0,59.0,58.0,4658.335341576926,0.6024755214388771,0.0,0.3100327374069931,0.0,0.026450654713849074,0.9833333333333333,1.0,1.0,0.416054968924067,0.35377753791302796,0.9738960998315843,1.7437286066686792
60000,4,artm,0.0,10.0,863.7428571428571,793.8478260869565,912.6075940802525,680.8233053511341,2430.0,46.0,35.0,3418.3920768725743,0.5728439907308824,1.0,1.0,0.6945107610158305,0.0,0.9019607843137255,0.8536585365853658,0.9310344827586207,0.10751636103955702,0.18755766812711563,1.0,1.2950740291666727
60000,4,artm,2.5,7.5,556.2941176470588,627.3333333333334,608.2806479468721,469.32282159878,2550.0,51.0,34.0,3818.440014952544,0.0,0.6201844212315417,0.3650494372189237,0.0,0.7134349966820115,1.0,0.8292682926829268,0.9770114942528736,0.27185450706927733,0.4146341463414634,0.48995829846038136,1.176446951871122
60000,4,artm,5.0,5.0,648.219512195122,355.4390243902439,433.3152460265209,572.7744107497787,2460.0,41.0,41.0,3979.12702811618,0.17127703938152938,0.0,0.0,0.33970722257866903,1.0,0.803921568627451,1.0,0.9425287356321839,0.4019607843137255,0.37496281991058333,0.36787944117144233,1.1448030453957512
60000,4,artm,7.5,2.5,938.5,520.469387755102,451.29900943650136,773.8544366928378,2610.0,49.0,38.0,3653.7696110670267,0.7121328364752302,0.37643031509897634,0.03752149076238612,1.0,0.4197661188631614,0.9607843137254902,0.926829268292683,1.0,0.38235846393866524,0.1417004074069724,0.6572005086439897,1.1812593799896274
60000,4,artm,10.0,0.0,1093.0,424.79545454545456,445.34651152523423,750.20606058158,2250.0,44.0,31.0,3597.5157192190886,1.0,0.15820035977104044,0.02510214391606463,0.9223450868838241,0.3194444040794165,0.8627450980392157,0.7560975609756098,0.8620689655172413,0.39194704390499074,0.09647826564090438,0.7265525946135051,1.2149779041594002
60000,5,artm,0.0,10.0,786.4333333333333,336.71875,351.55325704695525,498.5056761917584,1860.0,32.0,30.0,3056.071355457117,0.34253421456273675,0.2634633859948761,0.2260595765142157,0.508973806075789,0.8639938825157217,0.8888888888888888,1.0,0.9538461538461539,0.33778306838754507,0.29911661149352875,0.42147539313712223,1.058375073018196
60000,5,artm,2.5,7.5,635.3214285714286,314.94117647058823,327.6161779755408,388.84235152388476,1860.0,34.0,28.0,3068.9993337036185,0.0,0.0,0.0,0.0,1.0,0.9444444444444444,0.9333333333333333,0.9538461538461539,0.4722222222222222,0.4666666666666667,0.36787944117144233,1.3067683300603312
60000,5,artm,5.0,5.0,1076.48,376.5483870967742,433.504543514035,580.4423686580204,1680.0,31.0,25.0,2973.9449458155455,1.0,0.7453192290386857,1.0,0.8892616584468384,0.0,0.8611111111111112,0.8333333333333334,0.8615384615384616,0.12799430967525102,0.10944056466018541,1.0,1.2374348743354364
60000,5,artm,7.5,2.5,700.4642857142857,397.6,396.6784295504209,604.302014396092,1890.0,35.0,28.0,3023.8574212805825,0.1476631337614268,1.0,0.6522175616146754,1.0,0.5250938601993751,0.9722222222222222,0.9333333333333333,0.9692307692307692,0.15634253539728488,0.22485510135984002,0.5914998434680163,0.9726974802251412
60000,5,artm,10.0,0.0,639.3103448275862,334.25,416.078040413437,458.83611324495155,1950.0,36.0,29.0,3013.7943990802387,0.009041910357177451,0.2335966410475377,0.8354257050623487,0.3248578447956696,0.4192279194056369,1.0,0.9666666666666667,1.0,0.2555890513648205,0.40338232109113015,0.6575543088002127,1.3165256812561634
60000,6,artm,0.0,10.0,628.078947368421,390.94594594594594,311.9902015863413,347.7054035428786,2250.0,37.0,38.0,2478.880993759996,0.0,0.0,0.0,0.0,0.8998326153060244,0.8604651162790697,1.0,0.9375,0.43023255813953487,0.5,0.40663771897455264,1.3368702771140875
60000,6,artm,2.5,7.5,773.0263157894736,467.5609756097561,436.8282871323976,528.49175947152,2370.0,41.0,38.0,2508.213861017091,0.6172811834584778,0.5024837260294246,0.3648779076998259,0.7185196914455316,1.0,0.9534883720930233,1.0,0.9875,0.282045281147365,0.20820145129936815,0.36787944117144233,0.8581261736181754
60000,6,artm,5.0,5.0,844.5714285714286,498.075,410.70897972364935,586.434605236157,2250.0,40.0,35.0,2462.635731868659,0.921967307599942,0.7026115696006331,0.28853615513140324,0.9488085063642642,0.8443574589545668,0.9302325581395349,0.9210526315789473,0.9375,0.25180040943345106,0.12291629728827244,0.4298334551370621,0.8045501618587856
60000,6,artm,7.5,2.5,862.8947368421053,484.42857142857144,423.5197546495289,599.3148696174019,2400.0,42.0,38.0,2215.3753552828057,1.0,0.6131107457328479,0.32597960622665273,1.0,0.0,0.9767441860465116,1.0,1.0,0.27454728377466675,0.11920292202211755,1.0,1.3937502057967843
60000,6,artm,10.0,0.0,646.6,543.4186046511628,654.1267982715997,438.99985075796695,2190.0,43.0,30.0,2330.0725117430957,0.07887481788636122,1.0,1.0,0.3628418621899073,0.3916737526463254,1.0,0.7894736842105263,0.9125,0.11920292202211755,0.3089463117332403,0.6759245966036566,1.1040738303590145
